order_id,client_id,product_id,quantity,unit_price,discount,total,status,placed_at
O01227,C0034,P0163,1,1892.34,0.00,1892.34,shipped,2026-01-23T18:13:00Z
O01228,C0093,P0156,1,324.86,0.00,324.86,refunded,2026-08-05T00:23:00Z
O01229,C0120,P0292,1,936.12,0.00,936.12,cancelled,2026-09-03T06:02:00Z
O01230,C0055,P0315,3,672.54,0.00,2017.62,paid,2026-03-21T00:19:00Z
O01231,C0087,P0212,2,171.03,0.00,342.06,cancelled,2026-03-21T04:28:00Z
O01232,C0030,P0127,2,1083.42,216.68,1950.16,paid,2026-04-14T03:44:00Z
O01233,C0052,P0028,2,310.05,0.00,620.10,shipped,2026-03-07T07:13:00Z
O01234,C0088,P0180,1,96.38,0.00,96.38,refunded,2026-07-03T17:24:00Z
O01235,C0088,P0193,3,535.62,0.00,1606.86,cancelled,2026-08-02T00:50:00Z
O01236,C0117,P0338,1,1312.32,0.00,1312.32,paid,2026-06-23T11:36:00Z
O01237,C0081,P0207,2,361.52,0.00,723.04,shipped,2026-06-05T20:48:00Z
O01238,C0033,P0163,2,1892.34,0.00,3784.68,paid,2026-03-21T05:42:00Z
O01239,C0063,P0042,1,2316.92,0.00,2316.92,paid,2026-01-28T11:06:00Z
O01240,C0001,P0046,1,3948.10,394.81,3553.29,refunded,2026-06-14T03:17:00Z
O01241,C0088,P0330,1,2422.63,121.13,2301.50,shipped,2026-02-28T05:46:00Z
O01242,C0003,P0060,1,299.19,14.96,284.23,cancelled,2026-03-24T21:17:00Z
O01243,C0066,P0277,1,551.75,0.00,551.75,paid,2026-05-20T06:37:00Z
O01244,C0083,P0038,1,218.26,10.91,207.35,paid,2026-02-23T00:26:00Z
O01245,C0115,P0139,1,614.41,0.00,614.41,paid,2026-04-06T17:47:00Z
O01246,C0107,P0063,1,335.66,0.00,335.66,paid,2026-04-12T18:53:00Z
O01247,C0023,P0149,5,84.72,21.18,402.42,cancelled,2026-01-22T01:34:00Z
O01248,C0107,P0310,1,5065.44,506.54,4558.90,refunded,2026-04-15T17:07:00Z
O01249,C0117,P0035,2,2794.87,0.00,5589.74,cancelled,2026-08-28T12:35:00Z
O01250,C0106,P0339,2,1322.78,264.56,2381.00,paid,2026-07-20T00:21:00Z
O01251,C0016,P0302,1,479.71,23.99,455.72,refunded,2026-06-11T23:45:00Z
O01252,C0117,P0350,1,3212.59,0.00,3212.59,paid,2026-05-04T06:05:00Z
O01253,C0088,P0176,1,273.05,0.00,273.05,paid,2026-08-21T04:52:00Z
O01254,C0019,P0089,1,385.40,0.00,385.40,cancelled,2026-01-16T17:21:00Z
O01255,C0065,P0238,1,119.64,0.00,119.64,paid,2026-05-12T00:19:00Z
O01256,C0002,P0129,1,871.80,130.77,741.03,cancelled,2026-04-17T20:26:00Z
O01257,C0094,P0023,2,561.60,168.48,954.72,refunded,2026-05-15T04:28:00Z
O01258,C0039,P0152,2,597.03,59.70,1134.36,refunded,2026-07-01T12:49:00Z
O01259,C0062,P0294,2,1285.94,0.00,2571.88,paid,2026-06-16T23:58:00Z
O01260,C0037,P0242,3,2361.23,0.00,7083.69,shipped,2026-04-13T21:11:00Z
O01261,C0002,P0042,1,2316.92,115.85,2201.07,shipped,2026-07-09T09:05:00Z
O01262,C0093,P0173,1,263.05,0.00,263.05,paid,2026-08-25T14:16:00Z
O01263,C0026,P0123,1,109.76,0.00,109.76,paid,2026-03-18T05:35:00Z
O01264,C0014,P0130,1,1611.58,0.00,1611.58,paid,2026-02-25T20:29:00Z
O01265,C0002,P0194,1,1791.20,0.00,1791.20,refunded,2026-09-05T11:34:00Z
O01266,C0062,P0188,1,47.94,2.40,45.54,cancelled,2026-07-26T20:59:00Z
O01267,C0117,P0330,2,2422.63,0.00,4845.26,paid,2026-04-16T21:21:00Z
O01268,C0049,P0153,1,413.75,62.06,351.69,cancelled,2026-05-17T12:17:00Z
O01269,C0117,P0020,1,3114.27,311.43,2802.84,paid,2026-08-18T04:53:00Z
O01270,C0098,P0224,1,4700.87,0.00,4700.87,paid,2026-01-19T15:47:00Z
O01271,C0035,P0267,1,677.84,33.89,643.95,cancelled,2026-05-12T22:44:00Z
O01272,C0050,P0286,1,892.87,133.93,758.94,shipped,2026-05-14T12:58:00Z
O01273,C0106,P0045,1,883.73,0.00,883.73,shipped,2026-04-14T00:25:00Z
O01274,C0087,P0231,1,1861.02,0.00,1861.02,paid,2026-03-19T03:34:00Z
O01275,C0077,P0313,2,2117.00,0.00,4234.00,shipped,2026-07-04T09:42:00Z
O01276,C0089,P0122,2,141.63,0.00,283.26,refunded,2026-04-15T06:31:00Z
O01277,C0069,P0261,5,202.97,0.00,1014.85,refunded,2026-03-03T09:47:00Z
O01278,C0049,P0049,1,573.69,28.68,545.01,paid,2026-02-18T00:40:00Z
O01279,C0026,P0343,2,1341.46,0.00,2682.92,paid,2026-08-24T02:43:00Z
O01280,C0097,P0171,1,153.60,0.00,153.60,paid,2026-08-03T11:32:00Z
O01281,C0026,P0280,1,974.35,0.00,974.35,shipped,2026-05-27T16:29:00Z
O01282,C0090,P0191,1,365.49,54.82,310.67,paid,2026-07-19T05:24:00Z
O01283,C0002,P0295,2,3126.06,0.00,6252.12,paid,2026-07-27T00:13:00Z
O01284,C0063,P0335,1,2054.20,205.42,1848.78,shipped,2026-08-16T12:12:00Z
O01285,C0016,P0138,2,89.48,0.00,178.96,paid,2026-02-18T09:18:00Z
O01286,C0016,P0067,1,323.71,0.00,323.71,cancelled,2026-08-05T07:13:00Z
O01287,C0088,P0176,2,273.05,54.61,491.49,paid,2026-07-09T07:22:00Z
O01288,C0013,P0062,1,447.71,44.77,402.94,shipped,2026-04-14T12:09:00Z
O01289,C0002,P0305,1,835.30,0.00,835.30,refunded,2026-02-11T00:40:00Z
O01290,C0089,P0192,2,458.93,0.00,917.86,cancelled,2026-01-21T21:21:00Z
O01291,C0078,P0347,2,574.76,0.00,1149.52,refunded,2026-06-18T17:29:00Z
O01292,C0057,P0075,1,3285.72,0.00,3285.72,paid,2026-09-02T08:11:00Z
O01293,C0052,P0297,2,154.65,0.00,309.30,shipped,2026-07-05T14:01:00Z
O01294,C0027,P0108,2,495.84,0.00,991.68,paid,2026-06-25T19:20:00Z
O01295,C0089,P0048,2,2799.38,839.81,4758.95,paid,2026-01-30T05:30:00Z
O01296,C0087,P0165,1,85.05,8.51,76.54,paid,2026-01-03T19:02:00Z
O01297,C0003,P0005,1,2144.83,0.00,2144.83,shipped,2026-01-09T02:45:00Z
O01298,C0029,P0107,1,1731.63,86.58,1645.05,paid,2026-04-24T05:15:00Z
O01299,C0098,P0063,1,335.66,0.00,335.66,refunded,2026-04-04T22:29:00Z
O01300,C0117,P0199,2,1194.58,238.92,2150.24,paid,2026-06-05T21:01:00Z
O01301,C0067,P0141,1,303.32,0.00,303.32,shipped,2026-04-05T14:35:00Z
O01302,C0041,P0150,2,830.88,83.09,1578.67,cancelled,2026-04-28T03:58:00Z
O01303,C0003,P0182,2,1171.91,117.19,2226.63,paid,2026-04-13T01:02:00Z
O01304,C0062,P0304,10,2515.44,3773.16,21381.24,paid,2026-02-12T17:01:00Z
O01305,C0088,P0034,1,1167.98,0.00,1167.98,paid,2026-01-01T20:16:00Z
O01306,C0057,P0045,1,883.73,0.00,883.73,paid,2026-05-13T11:37:00Z
O01307,C0111,P0071,2,716.76,0.00,1433.52,paid,2026-08-29T04:22:00Z
O01308,C0107,P0169,1,1735.09,0.00,1735.09,paid,2026-02-13T19:13:00Z
O01309,C0004,P0284,1,391.40,0.00,391.40,paid,2026-01-13T23:47:00Z
O01310,C0063,P0137,1,355.74,35.57,320.17,paid,2026-03-11T01:03:00Z
O01311,C0088,P0065,2,694.00,138.80,1249.20,shipped,2026-06-07T19:35:00Z
O01312,C0064,P0252,2,59.09,17.73,100.45,paid,2026-04-27T16:29:00Z
O01313,C0117,P0055,1,515.72,0.00,515.72,refunded,2026-04-07T01:26:00Z
O01314,C0088,P0212,2,171.03,51.31,290.75,cancelled,2026-06-07T03:43:00Z
O01315,C0117,P0084,2,385.60,38.56,732.64,paid,2026-05-29T02:46:00Z
O01316,C0045,P0079,1,394.24,0.00,394.24,paid,2026-03-27T09:40:00Z
O01317,C0089,P0250,1,518.22,0.00,518.22,refunded,2026-06-01T13:21:00Z
O01318,C0109,P0046,1,3948.10,0.00,3948.10,shipped,2026-02-24T09:29:00Z
O01319,C0019,P0171,1,153.60,7.68,145.92,paid,2026-07-05T09:02:00Z
O01320,C0026,P0134,1,851.50,42.58,808.92,paid,2026-03-02T14:59:00Z
O01321,C0079,P0270,10,714.58,357.29,6788.51,cancelled,2026-07-23T06:46:00Z
O01322,C0086,P0291,1,1270.41,0.00,1270.41,paid,2026-02-07T16:12:00Z
O01323,C0045,P0078,10,4193.37,6290.06,35643.64,shipped,2026-05-31T23:29:00Z
O01324,C0017,P0024,2,711.37,0.00,1422.74,cancelled,2026-01-01T11:07:00Z
O01325,C0003,P0011,1,833.67,0.00,833.67,paid,2026-04-25T22:43:00Z
O01326,C0115,P0244,2,528.69,52.87,1004.51,shipped,2026-06-13T09:15:00Z
O01327,C0088,P0349,1,1668.38,0.00,1668.38,cancelled,2026-08-21T12:07:00Z
O01328,C0063,P0322,1,270.29,0.00,270.29,paid,2026-07-21T14:45:00Z
O01329,C0016,P0309,1,53.94,0.00,53.94,paid,2026-06-24T07:53:00Z
O01330,C0114,P0206,2,332.23,99.67,564.79,shipped,2026-06-20T22:46:00Z
O01331,C0073,P0208,1,2407.38,240.74,2166.64,shipped,2026-04-30T04:32:00Z
O01332,C0014,P0266,2,215.31,21.53,409.09,shipped,2026-04-03T14:30:00Z
O01333,C0002,P0247,1,437.32,0.00,437.32,paid,2026-04-19T13:40:00Z
O01334,C0075,P0265,1,100.43,10.04,90.39,shipped,2026-01-22T08:41:00Z
O01335,C0014,P0045,3,883.73,0.00,2651.19,shipped,2026-07-29T16:16:00Z
O01336,C0071,P0025,1,508.38,0.00,508.38,paid,2026-01-30T03:28:00Z
O01337,C0002,P0273,1,332.09,0.00,332.09,shipped,2026-07-24T21:41:00Z
O01338,C0066,P0211,1,107.36,0.00,107.36,paid,2026-06-10T18:09:00Z
O01339,C0065,P0050,1,246.81,24.68,222.13,paid,2026-01-08T04:57:00Z
O01340,C0024,P0229,5,2210.27,1657.70,9393.65,paid,2026-06-08T01:23:00Z
O01341,C0091,P0272,1,2153.20,0.00,2153.20,paid,2026-05-21T18:25:00Z
O01342,C0062,P0070,1,296.47,0.00,296.47,shipped,2026-02-01T11:38:00Z
O01343,C0041,P0229,5,2210.27,552.57,10498.78,paid,2026-04-21T16:01:00Z
O01344,C0007,P0309,1,53.94,8.09,45.85,paid,2026-01-14T02:09:00Z
O01345,C0062,P0196,1,384.82,0.00,384.82,paid,2026-06-17T03:54:00Z
O01346,C0109,P0243,1,1936.47,193.65,1742.82,paid,2026-03-29T01:34:00Z
O01347,C0066,P0143,1,5269.66,263.48,5006.18,shipped,2026-03-04T07:09:00Z
O01348,C0073,P0199,1,1194.58,0.00,1194.58,paid,2026-06-18T06:17:00Z
O01349,C0036,P0192,5,458.93,344.20,1950.45,shipped,2026-05-09T00:17:00Z
O01350,C0101,P0286,2,892.87,0.00,1785.74,cancelled,2026-01-19T09:15:00Z
O01351,C0076,P0116,2,155.74,0.00,311.48,cancelled,2026-08-23T14:36:00Z
O01352,C0039,P0197,1,1388.14,138.81,1249.33,paid,2026-05-09T20:17:00Z
O01353,C0117,P0156,1,324.86,0.00,324.86,refunded,2026-03-12T14:59:00Z
O01354,C0057,P0096,1,1105.29,55.26,1050.03,paid,2026-06-21T16:36:00Z
O01355,C0105,P0044,1,1661.84,0.00,1661.84,shipped,2026-01-05T14:32:00Z
O01356,C0062,P0291,2,1270.41,381.12,2159.70,shipped,2026-06-09T04:08:00Z
O01357,C0049,P0264,1,255.41,12.77,242.64,paid,2026-02-01T20:10:00Z
O01358,C0003,P0241,1,1010.54,50.53,960.01,shipped,2026-02-03T12:05:00Z
O01359,C0003,P0234,1,1374.41,206.16,1168.25,refunded,2026-05-13T12:39:00Z
O01360,C0068,P0071,2,716.76,215.03,1218.49,shipped,2026-01-09T15:13:00Z
O01361,C0003,P0078,1,4193.37,0.00,4193.37,paid,2026-05-06T04:58:00Z
O01362,C0002,P0194,1,1791.20,268.68,1522.52,shipped,2026-02-08T21:30:00Z
O01363,C0004,P0026,1,429.64,21.48,408.16,paid,2026-01-13T06:44:00Z
O01364,C0114,P0148,1,1077.19,53.86,1023.33,shipped,2026-03-29T05:50:00Z
O01365,C0115,P0344,1,2984.76,0.00,2984.76,paid,2026-06-07T16:01:00Z
O01366,C0107,P0173,2,263.05,0.00,526.10,refunded,2026-09-01T13:37:00Z
O01367,C0100,P0048,1,2799.38,279.94,2519.44,shipped,2026-07-13T23:58:00Z
O01368,C0062,P0336,1,987.83,0.00,987.83,refunded,2026-09-07T23:27:00Z
O01369,C0056,P0149,1,84.72,12.71,72.01,paid,2026-03-31T10:51:00Z
O01370,C0088,P0034,1,1167.98,0.00,1167.98,paid,2026-01-12T08:44:00Z
O01371,C0117,P0117,1,2015.57,0.00,2015.57,refunded,2026-07-03T02:14:00Z
O01372,C0098,P0171,1,153.60,23.04,130.56,paid,2026-02-16T23:50:00Z
O01373,C0053,P0332,3,1716.48,514.94,4634.50,paid,2026-06-30T18:47:00Z
O01374,C0026,P0205,1,3832.07,0.00,3832.07,cancelled,2026-09-05T07:16:00Z
O01375,C0062,P0306,1,872.97,0.00,872.97,paid,2026-03-07T08:33:00Z
O01376,C0009,P0300,2,142.47,42.74,242.20,paid,2026-08-11T02:58:00Z
O01377,C0098,P0027,2,1704.90,511.47,2898.33,shipped,2026-02-01T07:26:00Z
O01378,C0027,P0146,2,778.76,0.00,1557.52,cancelled,2026-02-08T22:57:00Z
O01379,C0048,P0189,1,494.78,0.00,494.78,paid,2026-07-21T01:50:00Z
O01380,C0060,P0233,10,747.83,747.83,6730.47,refunded,2026-02-09T07:24:00Z
O01381,C0028,P0314,1,760.81,0.00,760.81,paid,2026-07-01T03:54:00Z
O01382,C0078,P0021,1,943.75,0.00,943.75,refunded,2026-01-23T03:25:00Z
O01383,C0118,P0185,2,562.43,0.00,1124.86,paid,2026-04-14T08:10:00Z
O01384,C0003,P0058,1,3632.97,0.00,3632.97,shipped,2026-04-25T04:46:00Z
O01385,C0097,P0026,1,429.64,0.00,429.64,refunded,2026-05-11T10:25:00Z
O01386,C0062,P0197,2,1388.14,0.00,2776.28,shipped,2026-05-03T23:07:00Z
O01387,C0054,P0181,1,395.46,39.55,355.91,paid,2026-03-07T09:52:00Z
O01388,C0030,P0198,5,417.17,0.00,2085.85,paid,2026-07-08T14:04:00Z
O01389,C0040,P0229,1,2210.27,0.00,2210.27,cancelled,2026-08-30T15:12:00Z
O01390,C0002,P0302,1,479.71,47.97,431.74,paid,2026-07-17T21:16:00Z
O01391,C0107,P0033,1,1051.73,157.76,893.97,paid,2026-07-10T22:05:00Z
O01392,C0054,P0287,10,567.15,567.15,5104.35,refunded,2026-07-06T05:03:00Z
O01393,C0020,P0277,1,551.75,82.76,468.99,paid,2026-06-28T20:02:00Z
O01394,C0107,P0264,1,255.41,0.00,255.41,shipped,2026-08-21T01:36:00Z
O01395,C0106,P0015,3,691.75,207.52,1867.73,refunded,2026-08-27T21:23:00Z
O01396,C0027,P0215,5,244.97,0.00,1224.85,paid,2026-07-11T18:39:00Z
O01397,C0063,P0009,1,3157.19,0.00,3157.19,cancelled,2026-03-11T16:20:00Z
O01398,C0106,P0323,1,1935.36,0.00,1935.36,shipped,2026-05-02T10:13:00Z
O01399,C0034,P0229,2,2210.27,442.05,3978.49,paid,2026-05-12T21:05:00Z
O01400,C0099,P0261,1,202.97,10.15,192.82,cancelled,2026-04-09T04:03:00Z
O01401,C0010,P0079,1,394.24,0.00,394.24,paid,2026-04-19T22:57:00Z
O01402,C0057,P0215,1,244.97,0.00,244.97,shipped,2026-01-31T03:52:00Z
O01403,C0117,P0259,5,2479.90,619.98,11779.52,shipped,2026-01-15T11:31:00Z
O01404,C0010,P0076,5,758.22,0.00,3791.10,paid,2026-05-22T06:19:00Z
O01405,C0093,P0314,1,760.81,0.00,760.81,shipped,2026-08-04T18:31:00Z
O01406,C0089,P0056,2,159.07,0.00,318.14,paid,2026-07-20T16:16:00Z
O01407,C0072,P0081,1,55.62,0.00,55.62,shipped,2026-04-23T03:10:00Z
O01408,C0041,P0220,2,224.50,44.90,404.10,paid,2026-08-29T10:12:00Z
O01409,C0097,P0224,1,4700.87,0.00,4700.87,paid,2026-04-04T09:43:00Z
O01410,C0060,P0093,2,894.82,89.48,1700.16,paid,2026-02-16T05:30:00Z
O01411,C0115,P0146,1,778.76,116.81,661.95,paid,2026-04-04T17:43:00Z
O01412,C0003,P0047,1,700.33,70.03,630.30,refunded,2026-03-25T03:12:00Z
O01413,C0088,P0210,1,487.39,73.11,414.28,paid,2026-04-16T04:51:00Z
O01414,C0107,P0066,1,700.82,0.00,700.82,shipped,2026-04-29T06:12:00Z
O01415,C0045,P0070,1,296.47,44.47,252.00,cancelled,2026-08-16T00:10:00Z
O01416,C0016,P0245,1,673.58,0.00,673.58,paid,2026-07-24T14:46:00Z
O01417,C0003,P0157,1,1679.41,0.00,1679.41,shipped,2026-03-23T22:11:00Z
O01418,C0089,P0027,1,1704.90,170.49,1534.41,refunded,2026-06-03T07:42:00Z
O01419,C0061,P0210,2,487.39,0.00,974.78,shipped,2026-01-15T11:26:00Z
O01420,C0117,P0178,1,3426.22,0.00,3426.22,cancelled,2026-01-24T19:08:00Z
O01421,C0108,P0162,2,176.90,0.00,353.80,paid,2026-03-16T13:51:00Z
O01422,C0074,P0175,10,297.41,297.41,2676.69,shipped,2026-04-17T02:28:00Z
O01423,C0057,P0055,1,515.72,0.00,515.72,shipped,2026-05-19T00:33:00Z
O01424,C0071,P0155,1,392.99,39.30,353.69,cancelled,2026-01-16T21:33:00Z
O01425,C0034,P0010,1,510.19,51.02,459.17,shipped,2026-08-10T18:42:00Z
O01426,C0062,P0103,1,627.88,31.39,596.49,refunded,2026-05-07T19:46:00Z
O01427,C0056,P0058,1,3632.97,181.65,3451.32,paid,2026-03-19T13:04:00Z
O01428,C0117,P0265,1,100.43,5.02,95.41,paid,2026-06-24T14:26:00Z
O01429,C0035,P0226,3,191.41,28.71,545.52,cancelled,2026-04-26T21:39:00Z
O01430,C0068,P0038,1,218.26,32.74,185.52,paid,2026-04-24T01:26:00Z
O01431,C0063,P0150,3,830.88,0.00,2492.64,paid,2026-06-21T07:38:00Z
O01432,C0016,P0291,2,1270.41,127.04,2413.78,paid,2026-01-23T12:24:00Z
O01433,C0108,P0067,1,323.71,16.19,307.52,cancelled,2026-05-01T10:03:00Z
O01434,C0117,P0221,1,2609.18,0.00,2609.18,paid,2026-01-14T13:19:00Z
O01435,C0016,P0069,1,396.14,0.00,396.14,shipped,2026-05-21T00:08:00Z
O01436,C0019,P0128,1,411.48,0.00,411.48,shipped,2026-07-01T05:43:00Z
O01437,C0079,P0042,3,2316.92,0.00,6950.76,shipped,2026-02-09T08:19:00Z
O01438,C0120,P0261,3,202.97,60.89,548.02,paid,2026-08-10T10:03:00Z
O01439,C0073,P0235,2,1315.36,263.07,2367.65,paid,2026-07-18T19:34:00Z
O01440,C0018,P0331,1,2053.12,102.66,1950.46,cancelled,2026-02-11T09:05:00Z
O01441,C0039,P0049,1,573.69,28.68,545.01,paid,2026-03-01T18:28:00Z
O01442,C0107,P0060,1,299.19,0.00,299.19,shipped,2026-03-23T13:53:00Z
O01443,C0117,P0153,1,413.75,62.06,351.69,paid,2026-07-16T09:26:00Z
O01444,C0001,P0075,1,3285.72,0.00,3285.72,paid,2026-01-06T00:18:00Z
O01445,C0027,P0196,1,384.82,38.48,346.34,shipped,2026-03-12T08:35:00Z
O01446,C0119,P0111,2,362.38,36.24,688.52,shipped,2026-04-30T00:18:00Z
O01447,C0062,P0022,1,3330.64,166.53,3164.11,paid,2026-04-19T03:17:00Z
O01448,C0020,P0198,2,417.17,83.43,750.91,paid,2026-05-06T06:33:00Z
O01449,C0022,P0238,1,119.64,17.95,101.69,refunded,2026-08-26T17:13:00Z
O01450,C0060,P0200,1,657.30,65.73,591.57,refunded,2026-05-17T03:52:00Z
O01451,C0031,P0171,1,153.60,0.00,153.60,paid,2026-02-19T00:34:00Z
O01452,C0062,P0200,5,657.30,328.65,2957.85,shipped,2026-01-30T09:00:00Z
O01453,C0105,P0335,1,2054.20,0.00,2054.20,paid,2026-04-13T00:09:00Z
O01454,C0034,P0049,1,573.69,0.00,573.69,paid,2026-04-29T06:18:00Z
O01455,C0093,P0273,1,332.09,49.81,282.28,refunded,2026-04-04T02:36:00Z
O01456,C0002,P0114,1,982.18,0.00,982.18,paid,2026-07-03T04:42:00Z
O01457,C0041,P0171,1,153.60,7.68,145.92,paid,2026-02-26T04:33:00Z
O01458,C0062,P0289,1,276.16,0.00,276.16,cancelled,2026-05-04T20:57:00Z
O01459,C0008,P0012,5,285.57,0.00,1427.85,refunded,2026-03-11T14:36:00Z
O01460,C0102,P0315,5,672.54,504.40,2858.30,paid,2026-06-10T22:45:00Z
O01461,C0016,P0169,1,1735.09,0.00,1735.09,paid,2026-05-31T01:10:00Z
O01462,C0112,P0047,1,700.33,0.00,700.33,paid,2026-03-11T17:08:00Z
O01463,C0024,P0100,1,870.85,87.09,783.76,cancelled,2026-02-21T22:27:00Z
O01464,C0077,P0234,1,1374.41,68.72,1305.69,paid,2026-07-21T04:24:00Z
O01465,C0097,P0074,1,79.96,0.00,79.96,shipped,2026-07-24T18:18:00Z
O01466,C0107,P0152,1,597.03,59.70,537.33,paid,2026-06-13T11:59:00Z
O01467,C0112,P0301,2,2106.20,0.00,4212.40,shipped,2026-03-13T16:06:00Z
O01468,C0008,P0247,1,437.32,65.60,371.72,shipped,2026-07-05T13:07:00Z
O01469,C0019,P0055,1,515.72,25.79,489.93,paid,2026-03-02T13:21:00Z
O01470,C0002,P0260,1,1184.33,0.00,1184.33,paid,2026-04-11T09:24:00Z
O01471,C0002,P0205,1,3832.07,574.81,3257.26,refunded,2026-01-21T18:52:00Z
O01472,C0093,P0126,1,79.76,0.00,79.76,cancelled,2026-04-18T21:33:00Z
O01473,C0026,P0260,1,1184.33,59.22,1125.11,paid,2026-08-22T01:56:00Z
O01474,C0117,P0082,2,629.20,188.76,1069.64,paid,2026-07-26T01:38:00Z
O01475,C0107,P0096,3,1105.29,0.00,3315.87,paid,2026-01-12T23:08:00Z
O01476,C0038,P0269,1,1080.90,162.14,918.76,paid,2026-04-14T01:18:00Z
O01477,C0103,P0267,1,677.84,0.00,677.84,paid,2026-04-13T18:48:00Z
O01478,C0026,P0337,2,3658.89,731.78,6586.00,refunded,2026-06-19T18:54:00Z
O01479,C0040,P0202,1,439.17,0.00,439.17,paid,2026-07-14T15:13:00Z
O01480,C0037,P0197,2,1388.14,138.81,2637.47,paid,2026-01-05T17:10:00Z
O01481,C0052,P0087,2,1214.59,0.00,2429.18,shipped,2026-06-09T06:11:00Z
O01482,C0057,P0035,3,2794.87,838.46,7546.15,paid,2026-09-05T02:23:00Z
O01483,C0089,P0282,1,328.91,0.00,328.91,shipped,2026-05-04T14:29:00Z
O01484,C0114,P0226,5,191.41,0.00,957.05,paid,2026-08-21T14:11:00Z
O01485,C0111,P0275,1,1425.25,213.79,1211.46,paid,2026-03-26T19:30:00Z
O01486,C0063,P0286,1,892.87,89.29,803.58,refunded,2026-02-05T15:43:00Z
O01487,C0063,P0307,1,3198.78,479.82,2718.96,paid,2026-09-02T09:03:00Z
O01488,C0016,P0124,2,91.60,18.32,164.88,paid,2026-03-01T16:07:00Z
O01489,C0057,P0012,1,285.57,0.00,285.57,cancelled,2026-08-12T10:12:00Z
O01490,C0110,P0279,1,470.68,70.60,400.08,shipped,2026-08-18T15:35:00Z
O01491,C0117,P0065,2,694.00,208.20,1179.80,refunded,2026-03-12T22:35:00Z
O01492,C0002,P0200,2,657.30,197.19,1117.41,paid,2026-03-14T06:45:00Z
O01493,C0012,P0290,1,2317.38,0.00,2317.38,cancelled,2026-04-22T07:15:00Z
O01494,C0089,P0290,3,2317.38,0.00,6952.14,paid,2026-06-23T16:43:00Z
O01495,C0062,P0347,1,574.76,28.74,546.02,paid,2026-01-08T11:13:00Z
O01496,C0093,P0254,1,1500.55,0.00,1500.55,paid,2026-06-11T12:47:00Z
O01497,C0074,P0178,2,3426.22,1027.87,5824.57,cancelled,2026-06-29T23:11:00Z
O01498,C0107,P0210,2,487.39,146.22,828.56,shipped,2026-07-15T04:25:00Z
O01499,C0117,P0179,1,4631.70,0.00,4631.70,paid,2026-04-25T21:34:00Z
O01500,C0066,P0006,3,319.64,0.00,958.92,refunded,2026-04-30T02:45:00Z
O01501,C0119,P0041,3,144.88,21.73,412.91,paid,2026-05-22T15:42:00Z
O01502,C0078,P0021,1,943.75,141.56,802.19,shipped,2026-07-19T00:47:00Z
O01503,C0096,P0158,1,3951.49,395.15,3556.34,cancelled,2026-01-07T12:30:00Z
O01504,C0107,P0318,2,103.23,0.00,206.46,paid,2026-02-19T04:06:00Z
O01505,C0119,P0212,1,171.03,0.00,171.03,refunded,2026-05-03T07:40:00Z
O01506,C0044,P0164,1,262.83,39.42,223.41,shipped,2026-07-06T06:59:00Z
O01507,C0062,P0233,1,747.83,112.17,635.66,shipped,2026-01-20T14:57:00Z
O01508,C0066,P0249,1,1129.27,56.46,1072.81,shipped,2026-06-01T17:20:00Z
O01509,C0088,P0190,1,1005.12,0.00,1005.12,cancelled,2026-02-27T10:57:00Z
O01510,C0088,P0203,2,1722.29,0.00,3444.58,shipped,2026-04-20T20:59:00Z
O01511,C0071,P0320,2,599.87,59.99,1139.75,shipped,2026-04-05T14:15:00Z
O01512,C0109,P0050,1,246.81,12.34,234.47,cancelled,2026-04-29T12:18:00Z
O01513,C0094,P0349,3,1668.38,0.00,5005.14,shipped,2026-05-04T21:25:00Z
O01514,C0096,P0324,1,721.69,72.17,649.52,paid,2026-02-14T23:48:00Z
O01515,C0058,P0093,2,894.82,178.96,1610.68,paid,2026-07-05T17:46:00Z
O01516,C0079,P0082,5,629.20,314.60,2831.40,shipped,2026-06-27T22:57:00Z
O01517,C0075,P0127,1,1083.42,54.17,1029.25,cancelled,2026-09-01T15:30:00Z
O01518,C0036,P0066,1,700.82,0.00,700.82,paid,2026-03-02T06:45:00Z
O01519,C0101,P0098,1,479.13,0.00,479.13,shipped,2026-03-12T11:07:00Z
O01520,C0093,P0194,1,1791.20,0.00,1791.20,paid,2026-07-24T19:20:00Z
O01521,C0022,P0295,1,3126.06,0.00,3126.06,shipped,2026-04-14T05:22:00Z
O01522,C0063,P0255,1,1169.22,116.92,1052.30,refunded,2026-08-11T11:11:00Z
O01523,C0117,P0317,1,1082.17,108.22,973.95,paid,2026-03-07T22:04:00Z
O01524,C0063,P0116,1,155.74,0.00,155.74,shipped,2026-07-09T15:37:00Z
O01525,C0043,P0007,1,596.15,0.00,596.15,paid,2026-06-29T00:43:00Z
O01526,C0107,P0028,1,310.05,15.50,294.55,shipped,2026-08-21T00:36:00Z
O01527,C0096,P0254,2,1500.55,450.16,2550.94,cancelled,2026-04-10T19:33:00Z
O01528,C0028,P0226,2,191.41,0.00,382.82,paid,2026-08-08T21:16:00Z
O01529,C0002,P0169,1,1735.09,260.26,1474.83,paid,2026-08-26T00:41:00Z
O01530,C0117,P0111,1,362.38,36.24,326.14,shipped,2026-07-02T21:00:00Z
O01531,C0063,P0202,1,439.17,65.88,373.29,refunded,2026-03-26T09:42:00Z
O01532,C0013,P0049,2,573.69,0.00,1147.38,paid,2026-01-09T01:43:00Z
